price,brand,model,year,title_status,color,state,country,condition,km
17000,nissan,altima,2018,clean vehicle,gray,texas, usa,21 hours left,71491.71082
23300,nissan,murano,2018,clean vehicle,white,texas, usa,21 hours left,59294.52296
26800,nissan,titan,2018,clean vehicle,white,new mexico, usa,21 hours left,54081.8707
18200,nissan,sport,2018,clean vehicle,black,tennessee, usa,21 hours left,45076.00406
18700,nissan,rogue,2018,clean vehicle,silver,virginia, usa,21 hours left,66571.95844
12900,nissan,door,2016,clean vehicle,red,new jersey, usa,2 hours left,158285.02636
16000,nissan,rogue,2018,clean vehicle,no_color,virginia, usa,21 hours left,63726.64532
19400,nissan,rogue,2020,clean vehicle,black,minnesota, usa,14 hours left,33810.62406
10900,nissan,sentra,2018,clean vehicle,silver,tennessee, usa,21 hours left,46477.739199999996
15800,nissan,sport,2018,clean vehicle,black,virginia, usa,21 hours left,46068.96684
19800,nissan,rogue,2020,clean vehicle,silver,minnesota, usa,14 hours left,23898.699
19000,nissan,rogue,2018,clean vehicle,black,virginia, usa,21 hours left,66137.43664
18000,nissan,rogue,2020,clean vehicle,black,minnesota, usa,14 hours left,20515.86632
19800,nissan,rogue,2020,clean vehicle,blue,minnesota, usa,14 hours left,23385.31954
19700,nissan,rogue,2020,clean vehicle,black,minnesota, usa,14 hours left,25638.39554
20100,nissan,rogue,2020,clean vehicle,blue,minnesota, usa,14 hours left,17501.5725
19700,nissan,frontier,2019,clean vehicle,silver,minnesota, usa,14 hours left,50166.34648
23400,nissan,frontier,2019,clean vehicle,white,minnesota, usa,14 hours left,26148.55632
23300,nissan,frontier,2019,clean vehicle,black,minnesota, usa,14 hours left,29188.59958
17500,nissan,altima,2019,clean vehicle,black,minnesota, usa,14 hours left,41302.10176
17100,nissan,altima,2019,clean vehicle,black,minnesota, usa,14 hours left,49931.38284
15800,nissan,altima,2019,clean vehicle,silver,minnesota, usa,14 hours left,66444.82058
13600,nissan,altima,2019,clean vehicle,black,minnesota, usa,14 hours left,70186.53608
14400,nissan,altima,2019,clean vehicle,black,minnesota, usa,14 hours left,47547.9503
19800,nissan,frontier,2019,clean vehicle,silver,minnesota, usa,14 hours left,39111.79002
17200,nissan,altima,2019,clean vehicle,gray,minnesota, usa,14 hours left,47734.63374
20300,nissan,frontier,2019,clean vehicle,silver,minnesota, usa,14 hours left,30347.32438
20500,nissan,frontier,2019,clean vehicle,gray,minnesota, usa,14 hours left,23287.1498
16500,nissan,altima,2019,clean vehicle,silver,minnesota, usa,14 hours left,68178.07976
16000,nissan,altima,2019,clean vehicle,black,minnesota, usa,14 hours left,59719.38872
14600,nissan,altima,2019,clean vehicle,blue,minnesota, usa,14 hours left,42538.07488
16300,nissan,rogue,2019,clean vehicle,white,minnesota, usa,14 hours left,38904.18516
15400,nissan,sport,2019,clean vehicle,silver,minnesota, usa,14 hours left,49496.86104
15800,nissan,rogue,2019,clean vehicle,blue,minnesota, usa,14 hours left,52260.09782
15800,nissan,sport,2019,clean vehicle,blue,minnesota, usa,14 hours left,36929.52498
21400,nissan,murano,2018,clean vehicle,white,georgia, usa,21 hours left,27563.16618
15300,nissan,kicks,2019,clean vehicle,gray,minnesota, usa,14 hours left,33463.00662
20100,nissan,pathfinder,2019,clean vehicle,black,minnesota, usa,14 hours left,52334.12746
11300,nissan,sentra,2019,clean vehicle,gray,minnesota, usa,14 hours left,43339.5262
10700,nissan,sentra,2019,clean vehicle,black,minnesota, usa,14 hours left,65723.83626
16000,nissan,rogue,2018,clean vehicle,no_color,south carolina, usa,21 hours left,71988.99688
16600,nissan,rogue,2019,clean vehicle,white,minnesota, usa,14 hours left,31047.38728
15800,nissan,sport,2019,clean vehicle,gray,minnesota, usa,14 hours left,38873.6077
11600,nissan,sentra,2019,clean vehicle,black,minnesota, usa,14 hours left,53702.06646
15000,nissan,rogue,2017,clean vehicle,red,virginia, usa,21 hours left,46538.89412
17600,nissan,rogue,2019,clean vehicle,blue,minnesota, usa,14 hours left,34798.75882
36300,nissan,xd,2017,clean vehicle,white,virginia, usa,21 hours left,26109.93216
15600,nissan,sport,2019,clean vehicle,silver,minnesota, usa,14 hours left,42496.23204
14000,nissan,rogue,2017,clean vehicle,green,virginia, usa,21 hours left,44723.5586
16600,nissan,rogue,2019,clean vehicle,black,minnesota, usa,14 hours left,30870.35988
12600,nissan,sentra,2017,clean vehicle,gray,tennessee, usa,21 hours left,19049.75758
20900,nissan,pathfinder,2019,clean vehicle,black,minnesota, usa,14 hours left,35041.76916
12700,nissan,door,2017,clean vehicle,black,tennessee, usa,21 hours left,28546.47292
15600,nissan,sport,2019,clean vehicle,white,minnesota, usa,14 hours left,43783.70404
18900,nissan,rogue,2019,clean vehicle,silver,minnesota, usa,14 hours left,33004.34472
15700,nissan,sport,2019,clean vehicle,blue,minnesota, usa,14 hours left,40212.57858
21900,nissan,pathfinder,2019,clean vehicle,gray,minnesota, usa,14 hours left,34235.48982
21700,nissan,pathfinder,2019,clean vehicle,black,minnesota, usa,14 hours left,38403.68042
14600,nissan,rogue,2016,clean vehicle,gray,virginia, usa,21 hours left,50800.42644
12000,nissan,sentra,2019,clean vehicle,gray,minnesota, usa,14 hours left,40653.53774
21000,nissan,pathfinder,2019,clean vehicle,silver,minnesota, usa,14 hours left,33197.46552
12500,nissan,door,2017,clean vehicle,blue,pennsylvania, usa,2 days left,78479.4651
15900,nissan,rogue,2019,clean vehicle,silver,minnesota, usa,14 hours left,49318.2243
11800,nissan,door,2017,clean vehicle,red,pennsylvania, usa,3 days left,96814.67572
10600,nissan,sentra,2018,clean vehicle,black,minnesota, usa,14 hours left,63099.00272
10100,nissan,sentra,2018,clean vehicle,black,minnesota, usa,14 hours left,72549.0472
13300,nissan,sport,2018,clean vehicle,gray,minnesota, usa,14 hours left,63161.76698
10100,nissan,sentra,2018,clean vehicle,white,minnesota, usa,14 hours left,74644.40788
10300,nissan,sentra,2018,clean vehicle,black,minnesota, usa,14 hours left,64201.40062
10300,nissan,sentra,2018,clean vehicle,gray,minnesota, usa,14 hours left,66309.63602
10300,nissan,sentra,2018,clean vehicle,blue,minnesota, usa,14 hours left,65416.45232
24000,nissan,murano,2018,clean vehicle,gray,minnesota, usa,14 hours left,50776.28634
10400,nissan,sentra,2018,clean vehicle,gray,minnesota, usa,14 hours left,62379.627739999996
10200,nissan,sentra,2018,clean vehicle,gray,minnesota, usa,14 hours left,68940.90692
10500,nissan,sentra,2018,clean vehicle,black,minnesota, usa,14 hours left,66201.81024
10500,nissan,sentra,2018,clean vehicle,silver,minnesota, usa,14 hours left,66209.85694
14100,nissan,rogue,2016,clean vehicle,silver,pennsylvania, usa,2 days left,35471.46294
11000,nissan,rogue,2016,clean vehicle,black,pennsylvania, usa,2 days left,60519.2307
11000,nissan,rogue,2016,clean vehicle,green,pennsylvania, usa,18 hours left,102576.11292
20400,nissan,pathfinder,2018,clean vehicle,silver,south carolina, usa,21 hours left,38854.29562
15100,nissan,rogue,2017,clean vehicle,gray,south carolina, usa,21 hours left,45188.65786
19500,nissan,door,2017,clean vehicle,gray,south carolina, usa,21 hours left,85544.4677
22600,nissan,titan,2017,clean vehicle,gray,south carolina, usa,21 hours left,151693.16972
11800,nissan,door,2012,clean vehicle,gray,pennsylvania, usa,2 days left,149472.28052
20500,nissan,pathfinder,2017,clean vehicle,white,missouri, usa,4 days left,41710.87412
14200,nissan,rogue,2018,clean vehicle,black,ohio, usa,21 hours left,60881.3322
22000,nissan,frontier,2018,clean vehicle,white,ohio, usa,21 hours left,22329.5925
16200,nissan,frontier,2018,clean vehicle,silver,ohio, usa,21 hours left,9694.66416
16000,nissan,sport,2018,clean vehicle,black,ohio, usa,21 hours left,48938.42006
14300,nissan,sport,2018,clean vehicle,gray,ohio, usa,21 hours left,72201.42976
16800,nissan,pathfinder,2019,clean vehicle,silver,florida, usa,21 hours left,68231.18798
11900,nissan,sentra,2018,clean vehicle,gray,ohio, usa,21 hours left,27001.50652
15000,nissan,rogue,2019,clean vehicle,gray,florida, usa,21 hours left,55831.22328
15200,nissan,rogue,2019,clean vehicle,gray,florida, usa,21 hours left,49440.53414
18000,nissan,door,2017,clean vehicle,black,ohio, usa,21 hours left,85900.13184
22700,nissan,nvp,2016,clean vehicle,white,ohio, usa,21 hours left,34249.97388
11400,nissan,sentra,2018,clean vehicle,blue,illinois, usa,21 hours left,16692.07448
28100,nissan,pathfinder,2018,clean vehicle,silver,illinois, usa,21 hours left,14305.42326
15200,nissan,murano,2016,clean vehicle,orange,illinois, usa,21 hours left,95981.0376
13400,nissan,rogue,2016,clean vehicle,black,illinois, usa,21 hours left,74316.10252
12500,nissan,altima,2018,clean vehicle,gray,florida, usa,2 days left,55457.8564
16500,nissan,pathfinder,2018,clean vehicle,black,florida, usa,21 hours left,49236.14796
16500,nissan,pathfinder,2018,clean vehicle,silver,florida, usa,21 hours left,64079.09078
16500,nissan,pathfinder,2018,clean vehicle,black,florida, usa,21 hours left,65047.913459999996
13900,nissan,rogue,2018,clean vehicle,black,florida, usa,2 days left,57120.30462
13900,nissan,rogue,2018,clean vehicle,gray,florida, usa,21 hours left,59663.06182
16500,nissan,pathfinder,2018,clean vehicle,white,florida, usa,21 hours left,55747.5376
13900,nissan,rogue,2018,clean vehicle,white,florida, usa,21 hours left,62378.0184
16500,nissan,pathfinder,2018,clean vehicle,black,florida, usa,2 days left,56071.01494
13900,nissan,rogue,2018,clean vehicle,gray,florida, usa,2 days left,56431.5071
12400,nissan,altima,2018,clean vehicle,black,florida, usa,21 hours left,60738.10094
13000,nissan,altima,2018,clean vehicle,gray,florida, usa,21 hours left,44237.53792
16500,nissan,pathfinder,2018,clean vehicle,gray,florida, usa,21 hours left,60273.00168
13900,nissan,rogue,2018,clean vehicle,black,florida, usa,21 hours left,64046.90398
16500,nissan,pathfinder,2018,clean vehicle,black,florida, usa,21 hours left,59085.30876
13900,nissan,rogue,2018,clean vehicle,black,florida, usa,21 hours left,58269.37338
13900,nissan,rogue,2018,clean vehicle,black,florida, usa,21 hours left,62060.97842
13900,nissan,rogue,2018,clean vehicle,silver,florida, usa,21 hours left,64188.5259
12100,nissan,altima,2018,clean vehicle,silver,florida, usa,21 hours left,67354.09768
16500,nissan,pathfinder,2018,clean vehicle,silver,florida, usa,21 hours left,63494.90036
16500,nissan,pathfinder,2018,clean vehicle,blue,florida, usa,21 hours left,64700.29602
13900,nissan,rogue,2018,clean vehicle,white,florida, usa,21 hours left,55597.86898
18800,nissan,pathfinder,2019,clean vehicle,white,north carolina, usa,21 hours left,50087.48882
30100,nissan,titan,2019,clean vehicle,black,north carolina, usa,21 hours left,49244.19466
11100,nissan,sentra,2019,clean vehicle,black,north carolina, usa,21 hours left,64951.35306
13900,nissan,rogue,2018,clean vehicle,white,florida, usa,21 hours left,71314.68342
22800,nissan,frontier,2019,clean vehicle,black,illinois, usa,21 hours left,39139.1488
13900,nissan,rogue,2018,clean vehicle,black,florida, usa,21 hours left,68400.16868
12600,nissan,altima,2019,clean vehicle,gray,california, usa,1 days left,53908.06198
12100,nissan,altima,2019,clean vehicle,gray,california, usa,1 days left,59503.73716
13900,nissan,rogue,2018,clean vehicle,black,florida, usa,21 hours left,66850.37426
13900,nissan,rogue,2018,clean vehicle,white,florida, usa,21 hours left,64251.29016
13900,nissan,rogue,2018,clean vehicle,gray,florida, usa,21 hours left,64790.41906
10400,nissan,sentra,2019,clean vehicle,blue,california, usa,1 days left,40658.36576
